rank,industry,data_date,composite_score,capital_momentum,capital_momentum_score,tech_activity,tech_activity_score,external_signal_score,available_weight,ranking_status,scoring_mode,market_return_3m,market_return_3m_status,market_return_3m_growth_rate_4w,market_return_3m_momentum_status,market_return_3m_score,market_return_3m_score_source,market_return_4w,market_return_4w_status,market_return_4w_growth_rate_4w,market_return_4w_momentum_status,market_return_4w_score,market_return_4w_score_source,arxiv_paper_count_4w,arxiv_paper_count_4w_status,arxiv_paper_count_4w_growth_rate_4w,arxiv_paper_count_4w_momentum_status,arxiv_paper_count_4w_score,arxiv_paper_count_4w_score_source,github_repo_count_4w,github_repo_count_4w_status,github_repo_count_4w_growth_rate_4w,github_repo_count_4w_momentum_status,github_repo_count_4w_score,github_repo_count_4w_score_source,market_volume_change_4w,market_volume_change_4w_status,market_volume_change_4w_growth_rate_4w,market_volume_change_4w_momentum_status,nvd_cve_count_4w,nvd_cve_count_4w_status,nvd_cve_count_4w_growth_rate_4w,nvd_cve_count_4w_momentum_status,excluded_metrics,insufficient_metrics,auxiliary_metrics,missing_metrics,data_status
1,网络安全,2026-06-23,91.25,75.0,75.0,100.0,100.0,,1.0,trial,试运行评分模式,0.3212141013068081,ok,,insufficient_history,83.33333333333334,latest_value,-0.0106534267295934,ok,,insufficient_history,66.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,10577.0,ok,,insufficient_history,100.0,latest_value,0.2533550579598418,ok,,insufficient_history,7057.0,ok,,insufficient_history,,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:insufficient_history
2,人工智能,2026-06-23,79.375,87.5,87.5,75.0,75.0,,1.0,trial,试运行评分模式,0.4006261837307865,ok,,insufficient_history,91.66666666666666,latest_value,0.0289877220569316,ok,,insufficient_history,83.33333333333334,latest_value,5658.0,ok,,insufficient_history,100.0,latest_value,4153.0,ok,,insufficient_history,50.0,latest_value,0.5717589794586018,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
3,旅游,2026-06-23,70.83333333333333,70.83333333333333,70.83333333333333,,,,0.35,trial,试运行评分模式,0.1056000578523272,ok,,insufficient_history,50.0,latest_value,0.067386686444034,ok,,insufficient_history,91.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.6532542624166049,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
4,机器人,2026-06-23,66.25,49.99999999999999,49.99999999999999,75.0,75.0,,1.0,trial,试运行评分模式,0.2192205135493947,ok,,insufficient_history,66.66666666666666,latest_value,-0.0371151952125484,ok,,insufficient_history,33.33333333333333,latest_value,1344.0,ok,,insufficient_history,75.0,latest_value,8331.0,ok,,insufficient_history,75.0,latest_value,0.4725423195214686,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
5,新能源汽车,2026-06-23,62.50000000000001,62.5,62.5,,,,0.35,trial,试运行评分模式,0.3033343838467264,ok,,insufficient_history,75.0,latest_value,-0.033605413610338,ok,,insufficient_history,50.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.0808319402652402,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
6,半导体,2026-06-23,59.375,100.0,100.0,37.5,37.5,,1.0,trial,试运行评分模式,0.6763821150864999,ok,,insufficient_history,100.0,latest_value,0.1108877617692916,ok,,insufficient_history,100.0,latest_value,226.0,ok,,insufficient_history,50.0,latest_value,2056.0,ok,,insufficient_history,25.0,latest_value,0.1100462752108188,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
7,储能,2026-06-23,50.0,50.0,50.0,,,,0.35,trial,试运行评分模式,0.12457685142594,ok,,insufficient_history,58.333333333333336,latest_value,-0.0343023329312376,ok,,insufficient_history,41.66666666666667,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.1610446786680347,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
7,物流供应链,2026-06-23,50.0,50.0,50.0,,,,0.35,trial,试运行评分模式,0.1025463454653918,ok,,insufficient_history,41.66666666666667,latest_value,-0.0108618005374506,ok,,insufficient_history,58.333333333333336,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,,insufficient_data,,insufficient_data,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_data; nvd_cve_count_4w:missing_config
9,医药健康,2026-06-23,33.75,50.0,50.0,25.0,25.0,,1.0,trial,试运行评分模式,0.0162600971918216,ok,,insufficient_history,25.0,latest_value,0.0030732527056125,ok,,insufficient_history,75.0,latest_value,14.0,ok,,insufficient_history,25.0,latest_value,,missing_config,,missing_config,,unavailable,1.535366123904037,ok,,insufficient_history,,missing_config,,missing_config,,github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
10,低空经济,2026-06-23,24.999999999999996,24.999999999999996,24.999999999999996,,,,0.35,trial,试运行评分模式,0.0733590956319936,ok,,insufficient_history,33.33333333333333,latest_value,-0.0812448540723388,ok,,insufficient_history,16.666666666666664,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,1.2532281504480212,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
