rank,industry,data_date,composite_score,capital_momentum,capital_momentum_score,tech_activity,tech_activity_score,external_signal_score,available_weight,ranking_status,scoring_mode,market_return_3m,market_return_3m_status,market_return_3m_growth_rate_4w,market_return_3m_momentum_status,market_return_3m_score,market_return_3m_score_source,market_return_4w,market_return_4w_status,market_return_4w_growth_rate_4w,market_return_4w_momentum_status,market_return_4w_score,market_return_4w_score_source,arxiv_paper_count_4w,arxiv_paper_count_4w_status,arxiv_paper_count_4w_growth_rate_4w,arxiv_paper_count_4w_momentum_status,arxiv_paper_count_4w_score,arxiv_paper_count_4w_score_source,github_repo_count_4w,github_repo_count_4w_status,github_repo_count_4w_growth_rate_4w,github_repo_count_4w_momentum_status,github_repo_count_4w_score,github_repo_count_4w_score_source,market_volume_change_4w,market_volume_change_4w_status,market_volume_change_4w_growth_rate_4w,market_volume_change_4w_momentum_status,nvd_cve_count_4w,nvd_cve_count_4w_status,nvd_cve_count_4w_growth_rate_4w,nvd_cve_count_4w_momentum_status,excluded_metrics,insufficient_metrics,auxiliary_metrics,missing_metrics,data_status
1,网络安全,2026-06-24,94.16666666666667,83.33333333333334,83.33333333333334,100.0,100.0,,1.0,trial,试运行评分模式,0.3337028808758362,ok,,insufficient_history,83.33333333333334,latest_value,0.0264504893311696,ok,,insufficient_history,83.33333333333334,latest_value,,missing_config,,missing_config,,unavailable,10630.0,ok,,insufficient_history,100.0,latest_value,0.1552085107832783,ok,,insufficient_history,,source_error,,source_error,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:source_error
2,机器人,2026-06-24,67.70833333333333,54.166666666666664,54.166666666666664,75.0,75.0,,1.0,trial,试运行评分模式,0.2006961158791753,ok,,insufficient_history,66.66666666666666,latest_value,-0.0660951992815668,ok,,insufficient_history,41.66666666666667,latest_value,,source_error,,source_error,,unavailable,8376.0,ok,,insufficient_history,75.0,latest_value,0.347358062074186,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:source_error; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
3,旅游,2026-06-24,66.66666666666666,66.66666666666666,66.66666666666666,,,,0.35,trial,试运行评分模式,0.0889151792469074,ok,,insufficient_history,33.33333333333333,latest_value,0.0481867516994922,ok,,insufficient_history,100.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.592721335268505,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
4,人工智能,2026-06-24,58.75,75.0,75.0,50.0,50.0,,1.0,trial,试运行评分模式,0.3650075130877981,ok,,insufficient_history,91.66666666666666,latest_value,-0.0268817210601881,ok,,insufficient_history,58.333333333333336,latest_value,5942.0,ok,,insufficient_history,,unavailable,4130.0,ok,,insufficient_history,50.0,latest_value,0.8033257354206089,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
5,物流供应链,2026-06-24,58.33333333333333,58.33333333333333,58.33333333333333,,,,0.35,trial,试运行评分模式,0.1015746187944235,ok,,insufficient_history,50.0,latest_value,-0.0250643046070139,ok,,insufficient_history,66.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,,insufficient_data,,insufficient_data,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_data; nvd_cve_count_4w:missing_config
6,新能源汽车,2026-06-24,54.166666666666664,54.166666666666664,54.166666666666664,,,,0.35,trial,试运行评分模式,0.2811768602579838,ok,,insufficient_history,75.0,latest_value,-0.0735905336776804,ok,,insufficient_history,33.33333333333333,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.1016028655802252,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
7,医药健康,2026-06-24,50.0,50.0,50.0,,,,0.35,trial,试运行评分模式,0.0356206983711648,ok,,insufficient_history,25.0,latest_value,0.0162611688950635,ok,,insufficient_history,75.0,latest_value,,source_error,,source_error,,unavailable,,missing_config,,missing_config,,unavailable,1.5296072420729954,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:source_error; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
8,半导体,2026-06-24,49.791666666666664,95.83333333333333,95.83333333333333,25.0,25.0,,1.0,trial,试运行评分模式,0.6333630757654736,ok,,insufficient_history,100.0,latest_value,0.0445843623727435,ok,,insufficient_history,91.66666666666666,latest_value,251.0,ok,,insufficient_history,,unavailable,2093.0,ok,,insufficient_history,25.0,latest_value,0.1729263396469078,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
9,储能,2026-06-24,41.66666666666667,41.66666666666667,41.66666666666667,,,,0.35,trial,试运行评分模式,0.1112676017555398,ok,,insufficient_history,58.333333333333336,latest_value,-0.0814901366318844,ok,,insufficient_history,25.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.2217152635181383,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
10,跨境电商,2026-06-24,33.33333333333333,33.33333333333333,33.33333333333333,,,,0.35,trial,试运行评分模式,-0.0597976303723359,ok,,insufficient_history,16.666666666666664,latest_value,-0.0597976303723359,ok,,insufficient_history,50.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.2938470542333202,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
