industry,date,metric,value,source,status
网络安全,2026-06-25,market_return_4w,-0.0604222506525128,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-25,market_volume_change_4w,0.0521998378689865,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-25,market_return_3m,-0.053391983504789,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-25,market_return_4w,-0.0697531490677657,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-25,market_volume_change_4w,-0.1338456697868324,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-25,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-26,arxiv_paper_count_4w,5656.0,arXiv API,ok
人工智能,2026-06-26,github_repo_count_4w,4177.0,GitHub Search API,ok
人工智能,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-26,policy_heat,,configured_sources,missing_config
低空经济,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-26,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-26,policy_heat,,configured_sources,missing_config
储能,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-26,policy_heat,,configured_sources,missing_config
医药健康,2026-06-26,arxiv_paper_count_4w,14.0,arXiv API,ok
医药健康,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-26,news_heat,0.0,Google News 中文科技,no_match
医药健康,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-26,policy_heat,,configured_sources,missing_config
半导体,2026-06-26,arxiv_paper_count_4w,249.0,arXiv API,ok
半导体,2026-06-26,github_repo_count_4w,2074.0,GitHub Search API,ok
半导体,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-26,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-26,policy_heat,,configured_sources,missing_config
旅游,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-26,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-26,policy_heat,,configured_sources,missing_config
机器人,2026-06-26,arxiv_paper_count_4w,1467.0,arXiv API,ok
机器人,2026-06-26,github_repo_count_4w,8483.0,GitHub Search API,ok
机器人,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-26,policy_heat,,configured_sources,missing_config
消费零售,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-26,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-26,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-26,policy_heat,,configured_sources,missing_config
网络安全,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-26,github_repo_count_4w,10545.0,GitHub Search API,ok
网络安全,2026-06-26,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-26,nvd_cve_count_4w,6785.0,NVD CVE API,ok
网络安全,2026-06-26,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-26,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-26,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-26,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-26,policy_heat,,configured_sources,missing_config
