rank,industry,data_date,composite_score,capital_momentum,capital_momentum_score,tech_activity,tech_activity_score,external_signal_score,available_weight,ranking_status,scoring_mode,market_return_3m,market_return_3m_status,market_return_3m_growth_rate_4w,market_return_3m_momentum_status,market_return_3m_score,market_return_3m_score_source,market_return_4w,market_return_4w_status,market_return_4w_growth_rate_4w,market_return_4w_momentum_status,market_return_4w_score,market_return_4w_score_source,arxiv_paper_count_4w,arxiv_paper_count_4w_status,arxiv_paper_count_4w_growth_rate_4w,arxiv_paper_count_4w_momentum_status,arxiv_paper_count_4w_score,arxiv_paper_count_4w_score_source,github_repo_count_4w,github_repo_count_4w_status,github_repo_count_4w_growth_rate_4w,github_repo_count_4w_momentum_status,github_repo_count_4w_score,github_repo_count_4w_score_source,market_volume_change_4w,market_volume_change_4w_status,market_volume_change_4w_growth_rate_4w,market_volume_change_4w_momentum_status,nvd_cve_count_4w,nvd_cve_count_4w_status,nvd_cve_count_4w_growth_rate_4w,nvd_cve_count_4w_momentum_status,excluded_metrics,insufficient_metrics,auxiliary_metrics,missing_metrics,data_status
1,网络安全,2026-07-04,95.625,87.5,87.5,100.0,100.0,,1.0,trial,试运行评分模式,0.4144010119069012,ok,,insufficient_history,91.66666666666666,latest_value,0.0466894212861557,ok,,insufficient_history,83.33333333333334,latest_value,,missing_config,,missing_config,,unavailable,10953.0,ok,,insufficient_history,100.0,latest_value,-0.1525159917139019,ok,,insufficient_history,7225.0,ok,,insufficient_history,,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:insufficient_history
2,旅游,2026-07-04,79.16666666666667,79.16666666666667,79.16666666666667,,,,0.35,trial,试运行评分模式,0.1402397923716372,ok,,insufficient_history,58.333333333333336,latest_value,0.0757540471692632,ok,,insufficient_history,100.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.2363067292644758,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
3,机器人,2026-07-04,72.08333333333333,66.66666666666667,66.66666666666667,75.0,75.0,,1.0,trial,试运行评分模式,0.1929899509197459,ok,,insufficient_history,75.0,latest_value,0.0001199584619806,ok,,insufficient_history,58.333333333333336,latest_value,1499.0,ok,,insufficient_history,75.0,latest_value,8653.0,ok,,insufficient_history,75.0,latest_value,-0.0321397254880909,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
4,人工智能,2026-07-04,69.16666666666667,58.333333333333336,58.333333333333336,75.0,75.0,,1.0,trial,试运行评分模式,0.295287926159604,ok,,insufficient_history,83.33333333333334,latest_value,-0.0107166023470394,ok,,insufficient_history,33.33333333333333,latest_value,5390.0,ok,,insufficient_history,100.0,latest_value,4248.0,ok,,insufficient_history,50.0,latest_value,0.4916614184538215,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
5,半导体,2026-07-04,55.0,87.5,87.5,37.5,37.5,,1.0,trial,试运行评分模式,0.4957572644943271,ok,,insufficient_history,100.0,latest_value,0.0396706550739618,ok,,insufficient_history,75.0,latest_value,273.0,ok,,insufficient_history,50.0,latest_value,2045.0,ok,,insufficient_history,25.0,latest_value,0.3167683948526885,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
6,低空经济,2026-07-04,45.83333333333334,45.833333333333336,45.833333333333336,,,,0.35,trial,试运行评分模式,0.1023595935351653,ok,,insufficient_history,41.66666666666667,latest_value,-0.0049941826988915,ok,,insufficient_history,50.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.6001834151908536,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
6,物流供应链,2026-07-04,45.83333333333334,45.833333333333336,45.833333333333336,,,,0.35,trial,试运行评分模式,0.1162356623600111,ok,,insufficient_history,50.0,latest_value,-0.007718619588805,ok,,insufficient_history,41.66666666666667,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,,insufficient_data,,insufficient_data,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_data; nvd_cve_count_4w:missing_config
8,新能源汽车,2026-07-04,41.66666666666666,41.66666666666666,41.66666666666666,,,,0.35,trial,试运行评分模式,0.1849720747236447,ok,,insufficient_history,66.66666666666666,latest_value,-0.0467755585755471,ok,,insufficient_history,16.666666666666664,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.0804671871975221,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
8,跨境电商,2026-07-04,41.66666666666666,41.66666666666666,41.66666666666666,,,,0.35,trial,试运行评分模式,-0.0217458180287841,ok,,insufficient_history,16.666666666666664,latest_value,0.0155802785129206,ok,,insufficient_history,66.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.1678878121799416,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
10,医药健康,2026-07-04,38.125,62.49999999999999,62.49999999999999,25.0,25.0,,1.0,trial,试运行评分模式,0.0923481669361618,ok,,insufficient_history,33.33333333333333,latest_value,0.0712162503582714,ok,,insufficient_history,91.66666666666666,latest_value,12.0,ok,,insufficient_history,25.0,latest_value,,missing_config,,missing_config,,unavailable,3.4224080267558525,ok,,insufficient_history,,missing_config,,missing_config,,github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
