industry,date,metric,value,source,status
人工智能,2026-07-08,news_heat,1.0,Google News 中文科技,ok
物流供应链,2026-07-08,market_return_3m,0.0706508712692985,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-08,market_return_4w,-0.0113699448963415,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-07-08,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
人工智能,2026-07-09,market_return_3m,0.2619612400224327,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-09,market_return_4w,-0.0026562213897705,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-09,market_volume_change_4w,0.0752187161084048,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-07-09,news_heat,9.0,Google News 中文科技,ok
低空经济,2026-07-09,market_return_3m,0.0085829495419387,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-09,market_return_4w,-0.0433688633963409,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-09,market_volume_change_4w,0.032711157866935,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-07-09,news_heat,1.0,Google News 中文科技,ok
储能,2026-07-09,market_return_3m,-0.1059399602154871,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-09,market_return_4w,-0.1146148827096241,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-07-09,market_volume_change_4w,-0.5016293830665557,Amplify Lithium & Battery Technology ETF (BATT),ok
医药健康,2026-07-09,market_return_3m,0.0613287066778702,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-09,market_return_4w,0.0475452092649595,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-09,market_volume_change_4w,2.4241883674169977,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-07-09,news_heat,3.0,Google News 中文科技,ok
半导体,2026-07-09,market_return_3m,0.3707989026227398,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-09,market_return_4w,-0.0197271454133306,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-09,market_volume_change_4w,0.0491183427635624,VanEck Semiconductor ETF (SMH),ok
半导体,2026-07-09,news_heat,4.0,Google News 中文科技,ok
新能源汽车,2026-07-09,market_return_3m,0.0901879730875836,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-09,market_return_4w,-0.0781386091250667,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-09,market_volume_change_4w,-0.2171147583691546,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-07-09,news_heat,1.0,Google News 中文科技,ok
旅游,2026-07-09,market_return_3m,0.1025640588195822,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-09,market_return_4w,0.0660132893105449,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-09,market_volume_change_4w,-0.512966471554734,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-07-09,market_return_3m,0.0988556720830358,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-09,market_return_4w,-0.0049398031579442,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-09,market_volume_change_4w,-0.3514121709142904,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-09,news_heat,3.0,Google News 中文科技,ok
消费零售,2026-07-09,market_return_3m,-0.1628406559630905,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-09,market_return_4w,-0.045929463621777,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-09,market_volume_change_4w,-0.3747346268850754,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-07-09,news_heat,1.0,Google News 中文科技,ok
