industry,date,metric,value,source,status
新能源汽车,2026-06-16,market_return_3m,0.3079685765274642,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-16,market_return_4w,0.0257973352673737,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-16,market_volume_change_4w,-0.009663219842272,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-06-16,market_return_3m,0.1048600073214223,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-16,market_return_4w,0.0792681871778646,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-16,market_volume_change_4w,0.6353652894914772,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-06-16,market_return_3m,0.1906310910443913,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-16,market_return_4w,0.0008327349138383,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-16,market_volume_change_4w,0.643465208911651,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-16,news_heat,2.0,Google News 中文科技,ok
消费零售,2026-06-16,market_return_3m,-0.1174987358885777,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-16,market_return_4w,-0.0774907415162446,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-16,market_volume_change_4w,0.538041057312626,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-06-16,market_return_3m,0.3065757811436362,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-16,market_return_4w,0.0418809455739983,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-16,market_volume_change_4w,0.2390369132290184,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-16,market_return_3m,-0.0335753346715927,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-16,market_return_4w,-0.0361991163711609,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-16,market_volume_change_4w,0.5541573425557265,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
人工智能,2026-06-17,arxiv_paper_count_4w,6366.0,arXiv API,ok
人工智能,2026-06-17,github_repo_count_4w,4016.0,GitHub Search API,ok
人工智能,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-17,policy_heat,,configured_sources,missing_config
低空经济,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-17,policy_heat,,configured_sources,missing_config
储能,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-17,policy_heat,,configured_sources,missing_config
医药健康,2026-06-17,arxiv_paper_count_4w,14.0,arXiv API,ok
医药健康,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-17,policy_heat,,configured_sources,missing_config
半导体,2026-06-17,arxiv_paper_count_4w,242.0,arXiv API,ok
半导体,2026-06-17,github_repo_count_4w,2040.0,GitHub Search API,ok
半导体,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-17,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-17,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-17,policy_heat,,configured_sources,missing_config
旅游,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-17,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-17,policy_heat,,configured_sources,missing_config
机器人,2026-06-17,arxiv_paper_count_4w,1386.0,arXiv API,ok
机器人,2026-06-17,github_repo_count_4w,7374.0,GitHub Search API,ok
机器人,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-17,policy_heat,,configured_sources,missing_config
消费零售,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-17,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-17,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-17,policy_heat,,configured_sources,missing_config
网络安全,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-17,github_repo_count_4w,10444.0,GitHub Search API,ok
网络安全,2026-06-17,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-17,nvd_cve_count_4w,6548.0,NVD CVE API,ok
网络安全,2026-06-17,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-17,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-17,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-17,news_heat,0.0,Google News 中文科技,no_match
跨境电商,2026-06-17,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-17,policy_heat,,configured_sources,missing_config
