industry,date,metric,value,source,status
人工智能,2026-03-23,news_heat,1.0,Google News 中文科技,ok
物流供应链,2026-04-08,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-05-03,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-09,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-15,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-23,news_heat,1.0,Google News 中文科技,ok
物流供应链,2026-06-23,market_return_3m,0.1113326826625531,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-23,market_return_4w,-0.037288769370971,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-23,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
人工智能,2026-06-24,market_return_3m,0.3941059531088398,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-24,market_return_4w,-0.0444678491270472,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-24,market_volume_change_4w,0.7847009847152573,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-24,news_heat,6.0,Google News 中文科技,ok
低空经济,2026-06-24,market_return_3m,0.1123401301664885,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-24,market_return_4w,-0.1473238242186769,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-24,market_volume_change_4w,1.0102448220049045,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-24,news_heat,1.0,Google News 中文科技,ok
储能,2026-06-24,market_return_3m,0.075208910134191,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-24,market_return_4w,-0.1075144357632514,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-24,market_volume_change_4w,-0.2729744678968095,Amplify Lithium & Battery Technology ETF (BATT),ok
医药健康,2026-06-24,market_return_3m,0.0567771719618415,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-24,market_return_4w,0.0140701601159531,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-24,market_volume_change_4w,1.6384292371842042,iShares Global Healthcare ETF (IXJ),ok
半导体,2026-06-24,market_return_3m,0.6537608093791749,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-24,market_return_4w,0.0318256260547447,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-24,market_volume_change_4w,0.1401805593981455,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-24,market_return_3m,0.2792348812500491,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-24,market_return_4w,-0.0994485277449844,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-24,market_volume_change_4w,-0.1835386379031837,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-06-24,market_return_3m,0.1471233346292706,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-24,market_return_4w,0.047510929649871,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-24,market_volume_change_4w,0.1030526315789475,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-06-24,market_return_3m,0.2313098363638541,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-24,market_return_4w,-0.0738866377655723,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-24,market_volume_change_4w,0.1595360982476183,ROBO Global Robotics and Automation Index ETF (ROBO),ok
消费零售,2026-06-24,market_return_3m,-0.1679627540016746,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-24,market_return_4w,-0.1093230394372368,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
