rank,industry,data_date,composite_score,capital_momentum,capital_momentum_score,tech_activity,tech_activity_score,external_signal_score,available_weight,ranking_status,scoring_mode,market_return_3m,market_return_3m_status,market_return_3m_growth_rate_4w,market_return_3m_momentum_status,market_return_3m_score,market_return_3m_score_source,market_return_4w,market_return_4w_status,market_return_4w_growth_rate_4w,market_return_4w_momentum_status,market_return_4w_score,market_return_4w_score_source,arxiv_paper_count_4w,arxiv_paper_count_4w_status,arxiv_paper_count_4w_growth_rate_4w,arxiv_paper_count_4w_momentum_status,arxiv_paper_count_4w_score,arxiv_paper_count_4w_score_source,github_repo_count_4w,github_repo_count_4w_status,github_repo_count_4w_growth_rate_4w,github_repo_count_4w_momentum_status,github_repo_count_4w_score,github_repo_count_4w_score_source,market_volume_change_4w,market_volume_change_4w_status,market_volume_change_4w_growth_rate_4w,market_volume_change_4w_momentum_status,nvd_cve_count_4w,nvd_cve_count_4w_status,nvd_cve_count_4w_growth_rate_4w,nvd_cve_count_4w_momentum_status,excluded_metrics,insufficient_metrics,auxiliary_metrics,missing_metrics,data_status
1,网络安全,2026-06-25,92.70833333333333,79.16666666666667,79.16666666666667,100.0,100.0,,1.0,trial,试运行评分模式,0.3791969283524368,ok,,insufficient_history,83.33333333333334,latest_value,0.0014340672340391,ok,,insufficient_history,75.0,latest_value,,missing_config,,missing_config,,unavailable,10612.0,ok,,insufficient_history,100.0,latest_value,0.0668667971675183,ok,,insufficient_history,6563.0,ok,,insufficient_history,,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:insufficient_history
2,旅游,2026-06-25,79.16666666666667,79.16666666666667,79.16666666666667,,,,0.35,trial,试运行评分模式,0.1471233346292706,ok,,insufficient_history,58.333333333333336,latest_value,0.047510929649871,ok,,insufficient_history,100.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.1030526315789475,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
3,人工智能,2026-06-25,75.0,75.0,75.0,75.0,75.0,,1.0,trial,试运行评分模式,0.3941059531088398,ok,,insufficient_history,91.66666666666666,latest_value,-0.0444678491270472,ok,,insufficient_history,58.333333333333336,latest_value,5751.0,ok,,insufficient_history,100.0,latest_value,4133.0,ok,,insufficient_history,50.0,latest_value,0.7847009847152573,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
4,机器人,2026-06-25,67.70833333333333,54.166666666666664,54.166666666666664,75.0,75.0,,1.0,trial,试运行评分模式,0.2313098363638541,ok,,insufficient_history,66.66666666666666,latest_value,-0.0738866377655723,ok,,insufficient_history,41.66666666666667,latest_value,1450.0,ok,,insufficient_history,75.0,latest_value,8416.0,ok,,insufficient_history,75.0,latest_value,0.1595360982476183,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
5,半导体,2026-06-25,57.916666666666664,95.83333333333333,95.83333333333333,37.5,37.5,,1.0,trial,试运行评分模式,0.6537608093791749,ok,,insufficient_history,100.0,latest_value,0.0318256260547447,ok,,insufficient_history,91.66666666666666,latest_value,252.0,ok,,insufficient_history,50.0,latest_value,2099.0,ok,,insufficient_history,25.0,latest_value,0.1401805593981455,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
6,新能源汽车,2026-06-25,54.166666666666664,54.166666666666664,54.166666666666664,,,,0.35,trial,试运行评分模式,0.2792348812500491,ok,,insufficient_history,75.0,latest_value,-0.0994485277449844,ok,,insufficient_history,33.33333333333333,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.1835386379031837,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
6,物流供应链,2026-06-25,54.166666666666664,54.166666666666664,54.166666666666664,,,,0.35,trial,试运行评分模式,0.1113326826625531,ok,,insufficient_history,41.66666666666667,latest_value,-0.037288769370971,ok,,insufficient_history,66.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,,insufficient_data,,insufficient_data,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_data; nvd_cve_count_4w:missing_config
8,医药健康,2026-06-25,35.20833333333333,54.16666666666667,54.16666666666667,25.0,25.0,,1.0,trial,试运行评分模式,0.0567771719618415,ok,,insufficient_history,25.0,latest_value,0.0140701601159531,ok,,insufficient_history,83.33333333333334,latest_value,15.0,ok,,insufficient_history,25.0,latest_value,,missing_config,,missing_config,,unavailable,1.6384292371842042,ok,,insufficient_history,,missing_config,,missing_config,,github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
9,跨境电商,2026-06-25,33.33333333333333,33.33333333333333,33.33333333333333,,,,0.35,trial,试运行评分模式,-0.0375351542497393,ok,,insufficient_history,16.666666666666664,latest_value,-0.0485466817382987,ok,,insufficient_history,50.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.1839647536445838,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
10,低空经济,2026-06-25,29.166666666666664,29.166666666666664,29.166666666666664,,,,0.35,trial,试运行评分模式,0.1123401301664885,ok,,insufficient_history,50.0,latest_value,-0.1473238242186769,ok,,insufficient_history,8.333333333333332,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,1.0102448220049045,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
