rank,industry,data_date,composite_score,capital_momentum,capital_momentum_score,tech_activity,tech_activity_score,external_signal_score,available_weight,ranking_status,scoring_mode,market_return_3m,market_return_3m_status,market_return_3m_growth_rate_4w,market_return_3m_momentum_status,market_return_3m_score,market_return_3m_score_source,market_return_4w,market_return_4w_status,market_return_4w_growth_rate_4w,market_return_4w_momentum_status,market_return_4w_score,market_return_4w_score_source,arxiv_paper_count_4w,arxiv_paper_count_4w_status,arxiv_paper_count_4w_growth_rate_4w,arxiv_paper_count_4w_momentum_status,arxiv_paper_count_4w_score,arxiv_paper_count_4w_score_source,github_repo_count_4w,github_repo_count_4w_status,github_repo_count_4w_growth_rate_4w,github_repo_count_4w_momentum_status,github_repo_count_4w_score,github_repo_count_4w_score_source,market_volume_change_4w,market_volume_change_4w_status,market_volume_change_4w_growth_rate_4w,market_volume_change_4w_momentum_status,nvd_cve_count_4w,nvd_cve_count_4w_status,nvd_cve_count_4w_growth_rate_4w,nvd_cve_count_4w_momentum_status,excluded_metrics,insufficient_metrics,auxiliary_metrics,missing_metrics,data_status
1,网络安全,2026-07-08,98.54166666666666,95.83333333333333,95.83333333333333,100.0,100.0,,1.0,trial,试运行评分模式,0.4630515640029353,ok,,insufficient_history,100.0,latest_value,0.10858007099191,ok,,insufficient_history,91.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,10827.0,ok,,insufficient_history,100.0,latest_value,-0.2101010554559268,ok,,insufficient_history,6459.0,ok,,insufficient_history,,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:insufficient_history
2,旅游,2026-07-08,87.5,87.5,87.5,,,,0.35,trial,试运行评分模式,0.1315011843769149,ok,,insufficient_history,75.0,latest_value,0.1135823807149185,ok,,insufficient_history,100.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.4692481395945599,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
3,人工智能,2026-07-08,72.08333333333333,66.66666666666667,66.66666666666667,75.0,75.0,,1.0,trial,试运行评分模式,0.257953470122378,ok,,insufficient_history,83.33333333333334,latest_value,0.0117340484605805,ok,,insufficient_history,50.0,latest_value,4956.0,ok,,insufficient_history,100.0,latest_value,4259.0,ok,,insufficient_history,50.0,latest_value,0.2093155855473902,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
4,机器人,2026-07-08,69.375,66.66666666666666,66.66666666666666,70.83333333333333,70.83333333333333,,1.0,trial,试运行评分模式,0.1185144805891593,ok,,insufficient_history,66.66666666666666,latest_value,0.0304402285401925,ok,,insufficient_history,66.66666666666666,latest_value,1379.0,ok,,insufficient_history,66.66666666666666,latest_value,8619.0,ok,,insufficient_history,75.0,latest_value,-0.2431414639798559,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
5,医药健康,2026-07-08,62.50000000000001,62.50000000000001,62.50000000000001,,,,0.35,trial,试运行评分模式,0.072852177205299,ok,,insufficient_history,41.66666666666667,latest_value,0.0757795392110061,ok,,insufficient_history,83.33333333333334,latest_value,,source_error,,source_error,,unavailable,,missing_config,,missing_config,,unavailable,3.3185552367640208,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:source_error; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
6,跨境电商,2026-07-08,50.0,50.0,50.0,,,,0.35,trial,试运行评分模式,-0.0408042897861535,ok,,insufficient_history,25.0,latest_value,0.0427514622392799,ok,,insufficient_history,75.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.0781578192385289,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
7,半导体,2026-07-08,45.20833333333333,75.0,75.0,29.166666666666664,29.166666666666664,,1.0,trial,试运行评分模式,0.351235192084649,ok,,insufficient_history,91.66666666666666,latest_value,0.0184618233317002,ok,,insufficient_history,58.333333333333336,latest_value,264.0,ok,,insufficient_history,33.33333333333333,latest_value,2032.0,ok,,insufficient_history,25.0,latest_value,0.1146218930339793,ok,,insufficient_history,,missing_config,,missing_config,,,market_volume_change_4w;nvd_cve_count_4w,,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
8,新能源汽车,2026-07-08,41.66666666666667,41.66666666666667,41.66666666666667,,,,0.35,trial,试运行评分模式,0.1076366383867255,ok,,insufficient_history,58.333333333333336,latest_value,-0.0300003785400806,ok,,insufficient_history,25.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.2199978612577184,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
9,物流供应链,2026-07-08,41.666666666666664,41.666666666666664,41.666666666666664,,,,0.35,trial,试运行评分模式,0.0834260285164532,ok,,insufficient_history,50.0,latest_value,-0.0043808854709619,ok,,insufficient_history,33.33333333333333,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,,insufficient_data,,insufficient_data,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_data; nvd_cve_count_4w:missing_config
10,低空经济,2026-07-08,37.5,37.5,37.5,,,,0.35,trial,试运行评分模式,0.0442024084278662,ok,,insufficient_history,33.33333333333333,latest_value,-0.0030581738986287,ok,,insufficient_history,41.66666666666667,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.2333370173160884,ok,,insufficient_history,,missing_config,,missing_config,,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
