industry,date,metric,value,source,status
旅游,2026-07-10,market_volume_change_4w,-0.5232668521954236,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-07-10,market_return_3m,0.1037785396795492,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-10,market_return_4w,-0.0264053517682762,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-10,market_volume_change_4w,-0.3467096868671654,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-10,news_heat,2.0,Google News 中文科技,ok
消费零售,2026-07-10,market_return_3m,-0.1474935860694244,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-10,market_return_4w,-0.0284391407703623,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-10,market_volume_change_4w,-0.3183797554727787,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-07-10,market_return_3m,0.4552779390000849,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-10,market_return_4w,0.0659442234489238,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-10,market_volume_change_4w,-0.157214619045633,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-07-10,market_return_3m,-0.0197695012434366,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-10,market_return_4w,0.0350232651409223,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-10,market_volume_change_4w,-0.2690660926859919,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-10,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-07-11,arxiv_paper_count_4w,4986.0,arXiv API,ok
人工智能,2026-07-11,github_repo_count_4w,4403.0,GitHub Search API,ok
人工智能,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-07-11,policy_heat,,configured_sources,missing_config
低空经济,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-07-11,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-07-11,policy_heat,,configured_sources,missing_config
储能,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-07-11,news_heat,0.0,Google News 中文科技,no_match
储能,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-07-11,policy_heat,,configured_sources,missing_config
医药健康,2026-07-11,arxiv_paper_count_4w,8.0,arXiv API,ok
医药健康,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-07-11,policy_heat,,configured_sources,missing_config
半导体,2026-07-11,arxiv_paper_count_4w,270.0,arXiv API,ok
半导体,2026-07-11,github_repo_count_4w,2080.0,GitHub Search API,ok
半导体,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-07-11,policy_heat,,configured_sources,missing_config
新能源汽车,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-07-11,policy_heat,,configured_sources,missing_config
旅游,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-07-11,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-07-11,policy_heat,,configured_sources,missing_config
机器人,2026-07-11,arxiv_paper_count_4w,1381.0,arXiv API,ok
机器人,2026-07-11,github_repo_count_4w,8787.0,GitHub Search API,ok
机器人,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-07-11,policy_heat,,configured_sources,missing_config
消费零售,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-07-11,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-07-11,policy_heat,,configured_sources,missing_config
物流供应链,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-07-11,news_heat,0.0,Google News 中文科技,no_match
物流供应链,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-07-11,policy_heat,,configured_sources,missing_config
网络安全,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-07-11,github_repo_count_4w,10875.0,GitHub Search API,ok
网络安全,2026-07-11,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-07-11,nvd_cve_count_4w,6959.0,NVD CVE API,ok
网络安全,2026-07-11,policy_heat,,configured_sources,missing_config
跨境电商,2026-07-11,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-07-11,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-07-11,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-07-11,policy_heat,,configured_sources,missing_config
