industry,date,metric,value,source,status
人工智能,2026-06-09,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-23,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-25,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-26,market_return_3m,0.4102278527768748,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-26,market_return_4w,-0.09058180723474,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-26,market_volume_change_4w,0.7397736140773195,Global X Artificial Intelligence & Technology ETF (AIQ),ok
人工智能,2026-06-26,news_heat,1.0,Google News 中文科技,ok
低空经济,2026-06-26,market_return_3m,0.1407645790023606,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-26,market_return_4w,-0.1224405172975062,ARK Space Exploration & Innovation ETF (ARKX),ok
低空经济,2026-06-26,market_volume_change_4w,0.8127527104877088,ARK Space Exploration & Innovation ETF (ARKX),ok
储能,2026-06-26,market_return_3m,0.0503849033555521,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-26,market_return_4w,-0.1308627775899021,Amplify Lithium & Battery Technology ETF (BATT),ok
储能,2026-06-26,market_volume_change_4w,-0.3390326887462853,Amplify Lithium & Battery Technology ETF (BATT),ok
医药健康,2026-06-26,market_return_3m,0.0874963314426033,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-26,market_return_4w,0.072993235488046,iShares Global Healthcare ETF (IXJ),ok
医药健康,2026-06-26,market_volume_change_4w,2.2792388613861383,iShares Global Healthcare ETF (IXJ),ok
半导体,2026-06-26,market_return_3m,0.687060346484325,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-26,market_return_4w,0.0062519336770245,VanEck Semiconductor ETF (SMH),ok
半导体,2026-06-26,market_volume_change_4w,0.2003912643013192,VanEck Semiconductor ETF (SMH),ok
新能源汽车,2026-06-26,market_return_3m,0.2725742393616097,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-26,market_return_4w,-0.1087082280552128,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-26,market_volume_change_4w,-0.0825353397172822,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-06-26,market_return_3m,0.1583870918520036,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-26,market_return_4w,0.0108659386841398,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-26,market_volume_change_4w,-0.0345584201865057,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-06-26,market_return_3m,0.2467691072726334,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-26,market_return_4w,-0.0845149014247641,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-26,market_volume_change_4w,0.0759016928959857,ROBO Global Robotics and Automation Index ETF (ROBO),ok
消费零售,2026-06-26,market_return_3m,-0.1768990499478258,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-26,market_return_4w,-0.1434758915564347,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-26,market_volume_change_4w,-0.3485540334855403,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-06-26,market_return_3m,0.1398245447014741,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-26,market_return_4w,-0.0369999196226737,Pacer Industrials and Logistics ETF (SHPP),ok
物流供应链,2026-06-26,market_volume_change_4w,,Pacer Industrials and Logistics ETF (SHPP),insufficient_data
网络安全,2026-06-26,market_return_3m,0.4053858167187349,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-26,market_return_4w,-0.092582003995839,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-26,market_volume_change_4w,0.0488046842482452,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-26,market_return_3m,-0.0373743884533522,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-26,market_return_4w,-0.0686721434020167,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-26,market_volume_change_4w,-0.1883028562792806,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
人工智能,2026-06-28,news_heat,8.0,Google News 中文科技,ok
半导体,2026-06-28,news_heat,1.0,Google News 中文科技,ok
旅游,2026-06-28,news_heat,3.0,Google News 中文科技,ok
机器人,2026-06-28,news_heat,1.0,Google News 中文科技,ok
消费零售,2026-06-28,news_heat,1.0,Google News 中文科技,ok
物流供应链,2026-06-28,news_heat,3.0,Google News 中文科技,ok
跨境电商,2026-06-28,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-29,arxiv_paper_count_4w,5245.0,arXiv API,ok
人工智能,2026-06-29,github_repo_count_4w,4159.0,GitHub Search API,ok
人工智能,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-29,policy_heat,,configured_sources,missing_config
低空经济,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-29,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-29,policy_heat,,configured_sources,missing_config
储能,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-29,news_heat,0.0,Google News 中文科技,no_match
储能,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-29,policy_heat,,configured_sources,missing_config
医药健康,2026-06-29,arxiv_paper_count_4w,13.0,arXiv API,ok
医药健康,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-29,news_heat,0.0,Google News 中文科技,no_match
医药健康,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-29,policy_heat,,configured_sources,missing_config
半导体,2026-06-29,arxiv_paper_count_4w,241.0,arXiv API,ok
半导体,2026-06-29,github_repo_count_4w,2054.0,GitHub Search API,ok
半导体,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-29,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-29,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-29,policy_heat,,configured_sources,missing_config
旅游,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-29,policy_heat,,configured_sources,missing_config
机器人,2026-06-29,arxiv_paper_count_4w,1411.0,arXiv API,ok
机器人,2026-06-29,github_repo_count_4w,8524.0,GitHub Search API,ok
机器人,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-29,policy_heat,,configured_sources,missing_config
消费零售,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-29,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-29,policy_heat,,configured_sources,missing_config
网络安全,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-29,github_repo_count_4w,10762.0,GitHub Search API,ok
网络安全,2026-06-29,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-29,nvd_cve_count_4w,6747.0,NVD CVE API,ok
网络安全,2026-06-29,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-29,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-29,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-29,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-29,policy_heat,,configured_sources,missing_config
