industry,date,metric,value,source,status
机器人,2026-06-18,market_return_4w,-0.0148912142762134,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-18,market_volume_change_4w,0.506031517048928,ROBO Global Robotics and Automation Index ETF (ROBO),ok
消费零售,2026-06-18,market_return_3m,-0.1406010412394444,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-18,market_return_4w,-0.090565955090215,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-18,market_volume_change_4w,0.3806853449198433,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-18,news_heat,1.0,Google News 中文科技,ok
网络安全,2026-06-18,market_return_3m,0.302877015119888,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-18,market_return_4w,0.0030849803037056,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-18,market_volume_change_4w,0.2348263825870229,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-18,market_return_3m,-0.0446995295168388,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-18,market_return_4w,-0.0228606671466169,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-18,market_volume_change_4w,0.2911448941077794,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
人工智能,2026-06-19,arxiv_paper_count_4w,6307.0,arXiv API,ok
人工智能,2026-06-19,github_repo_count_4w,4042.0,GitHub Search API,ok
人工智能,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-19,policy_heat,,configured_sources,missing_config
低空经济,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-19,policy_heat,,configured_sources,missing_config
储能,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
储能,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-19,policy_heat,,configured_sources,missing_config
医药健康,2026-06-19,arxiv_paper_count_4w,15.0,arXiv API,ok
医药健康,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
医药健康,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-19,policy_heat,,configured_sources,missing_config
半导体,2026-06-19,arxiv_paper_count_4w,244.0,arXiv API,ok
半导体,2026-06-19,github_repo_count_4w,2046.0,GitHub Search API,ok
半导体,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-19,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-19,policy_heat,,configured_sources,missing_config
旅游,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-19,policy_heat,,configured_sources,missing_config
机器人,2026-06-19,arxiv_paper_count_4w,1429.0,arXiv API,ok
机器人,2026-06-19,github_repo_count_4w,8036.0,GitHub Search API,ok
机器人,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
机器人,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-19,policy_heat,,configured_sources,missing_config
消费零售,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-19,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
物流供应链,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-19,policy_heat,,configured_sources,missing_config
网络安全,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-19,github_repo_count_4w,10511.0,GitHub Search API,ok
网络安全,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-19,nvd_cve_count_4w,,NVD CVE API,source_error
网络安全,2026-06-19,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-19,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-19,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-19,news_heat,0.0,Google News 中文科技,no_match
跨境电商,2026-06-19,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-19,policy_heat,,configured_sources,missing_config
