industry,date,metric,value,source,status
机器人,2026-06-23,news_heat,1.0,Google News 中文科技,ok
消费零售,2026-06-23,market_return_3m,-0.1600820404579085,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-23,market_return_4w,-0.1035048940831351,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-23,market_volume_change_4w,0.2273025276461295,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-06-23,market_return_3m,0.3337028808758362,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-23,market_return_4w,0.0264504893311696,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-23,market_volume_change_4w,0.1552085107832783,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-23,market_return_3m,-0.0597976303723359,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-23,market_return_4w,-0.0597976303723359,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-23,market_volume_change_4w,0.2938470542333202,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
人工智能,2026-06-24,arxiv_paper_count_4w,5942.0,arXiv API,ok
人工智能,2026-06-24,github_repo_count_4w,4130.0,GitHub Search API,ok
人工智能,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-24,policy_heat,,configured_sources,missing_config
低空经济,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-24,policy_heat,,configured_sources,missing_config
储能,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
储能,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-24,policy_heat,,configured_sources,missing_config
医药健康,2026-06-24,arxiv_paper_count_4w,,arXiv API,source_error
医药健康,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-24,policy_heat,,configured_sources,missing_config
半导体,2026-06-24,arxiv_paper_count_4w,251.0,arXiv API,ok
半导体,2026-06-24,github_repo_count_4w,2093.0,GitHub Search API,ok
半导体,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-24,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-24,policy_heat,,configured_sources,missing_config
旅游,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-24,policy_heat,,configured_sources,missing_config
机器人,2026-06-24,arxiv_paper_count_4w,,arXiv API,source_error
机器人,2026-06-24,github_repo_count_4w,8376.0,GitHub Search API,ok
机器人,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-24,policy_heat,,configured_sources,missing_config
消费零售,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-24,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
物流供应链,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-24,policy_heat,,configured_sources,missing_config
网络安全,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-24,github_repo_count_4w,10630.0,GitHub Search API,ok
网络安全,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-24,nvd_cve_count_4w,,NVD CVE API,source_error
网络安全,2026-06-24,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-24,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-24,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-24,news_heat,0.0,Google News 中文科技,no_match
跨境电商,2026-06-24,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-24,policy_heat,,configured_sources,missing_config
