rank,industry,data_date,composite_score,capital_momentum,capital_momentum_score,tech_activity,tech_activity_score,external_signal_score,available_weight,ranking_status,scoring_mode,market_return_3m,market_return_3m_status,market_return_3m_growth_rate_4w,market_return_3m_momentum_status,market_return_3m_score,market_return_3m_score_source,market_return_4w,market_return_4w_status,market_return_4w_growth_rate_4w,market_return_4w_momentum_status,market_return_4w_score,market_return_4w_score_source,arxiv_paper_count_4w,arxiv_paper_count_4w_status,arxiv_paper_count_4w_growth_rate_4w,arxiv_paper_count_4w_momentum_status,arxiv_paper_count_4w_score,arxiv_paper_count_4w_score_source,github_repo_count_4w,github_repo_count_4w_status,github_repo_count_4w_growth_rate_4w,github_repo_count_4w_momentum_status,github_repo_count_4w_score,github_repo_count_4w_score_source,market_volume_change_4w,market_volume_change_4w_status,market_volume_change_4w_growth_rate_4w,market_volume_change_4w_momentum_status,nvd_cve_count_4w,nvd_cve_count_4w_status,nvd_cve_count_4w_growth_rate_4w,nvd_cve_count_4w_momentum_status,excluded_metrics,insufficient_metrics,auxiliary_metrics,missing_metrics,data_status
1,网络安全,2026-07-01,94.16666666666666,83.33333333333333,83.33333333333333,100.0,100.0,,1.0,trial,试运行评分模式,0.4009543813835436,ok,,insufficient_history,91.66666666666666,latest_value,-0.0190109225737243,ok,,insufficient_history,75.0,latest_value,,missing_config,,missing_config,,unavailable,10841.0,ok,,insufficient_history,100.0,latest_value,-0.0916950151712181,ok,,insufficient_history,7244.0,ok,,insufficient_history,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:insufficient_history
2,旅游,2026-07-01,75.0,75.0,75.0,,,,0.35,trial,试运行评分模式,0.1349749928058239,ok,,insufficient_history,58.333333333333336,latest_value,0.0510970118057394,ok,,insufficient_history,91.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.0633573407202215,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
3,机器人,2026-07-01,69.16666666666666,58.33333333333333,58.33333333333333,75.0,75.0,,1.0,trial,试运行评分模式,0.237146249349204,ok,,insufficient_history,66.66666666666666,latest_value,-0.0443997741481317,ok,,insufficient_history,50.0,latest_value,,source_error,,source_error,,unavailable,8521.0,ok,,insufficient_history,75.0,latest_value,-0.0089497428494089,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:source_error; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
4,医药健康,2026-07-01,66.66666666666666,66.66666666666666,66.66666666666666,,,,0.35,trial,试运行评分模式,0.0546422541040088,ok,,insufficient_history,33.33333333333333,latest_value,0.0755568578592513,ok,,insufficient_history,100.0,latest_value,,source_error,,source_error,,unavailable,,missing_config,,missing_config,,unavailable,3.3817075903731846,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:source_error; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
5,物流供应链,2026-07-01,54.166666666666664,54.166666666666664,54.166666666666664,,,,0.35,trial,试运行评分模式,0.1034284973932622,ok,,insufficient_history,41.66666666666667,latest_value,-0.0344683192335462,ok,,insufficient_history,66.66666666666666,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,,insufficient_data,,insufficient_data,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_data; nvd_cve_count_4w:missing_config
6,人工智能,2026-07-01,52.91666666666667,58.333333333333336,58.333333333333336,50.0,50.0,,1.0,trial,试运行评分模式,0.3879839216201173,ok,,insufficient_history,83.33333333333334,latest_value,-0.0513302901067188,ok,,insufficient_history,33.33333333333333,latest_value,5309.0,ok,,insufficient_history,,unavailable,4132.0,ok,,insufficient_history,50.0,latest_value,0.5671434881703488,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:insufficient_history; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
7,新能源汽车,2026-07-01,50.0,50.0,50.0,,,,0.35,trial,试运行评分模式,0.2482538183035236,ok,,insufficient_history,75.0,latest_value,-0.0817746754414969,ok,,insufficient_history,25.0,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.1519713506139153,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
8,半导体,2026-07-01,48.333333333333336,91.66666666666667,91.66666666666667,25.0,25.0,,1.0,trial,试运行评分模式,0.6718240273338922,ok,,insufficient_history,100.0,latest_value,0.0282018961370937,ok,,insufficient_history,83.33333333333334,latest_value,,source_error,,source_error,,unavailable,2040.0,ok,,insufficient_history,25.0,latest_value,0.2081984367648222,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:source_error; github_repo_count_4w:insufficient_history; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
9,低空经济,2026-07-01,45.83333333333334,45.833333333333336,45.833333333333336,,,,0.35,trial,试运行评分模式,0.1253297914019842,ok,,insufficient_history,50.0,latest_value,-0.0479911052840474,ok,,insufficient_history,41.66666666666667,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,0.693199366152546,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
10,跨境电商,2026-07-01,37.5,37.5,37.5,,,,0.35,trial,试运行评分模式,-0.0422652743607865,ok,,insufficient_history,16.666666666666664,latest_value,-0.0360518954402876,ok,,insufficient_history,58.333333333333336,latest_value,,missing_config,,missing_config,,unavailable,,missing_config,,missing_config,,unavailable,-0.2558423952443091,ok,,insufficient_history,,missing_config,,missing_config,arxiv_paper_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_volume_change_4w;nvd_cve_count_4w,arxiv_paper_count_4w;github_repo_count_4w,market_return_3m:insufficient_history; market_return_4w:insufficient_history; arxiv_paper_count_4w:missing_config; github_repo_count_4w:missing_config; market_volume_change_4w:insufficient_history; nvd_cve_count_4w:missing_config
